pres08,coninc,race,hispanic
 1,3.44700000000000000e+04, 1, 2
 2,4.21300000000000000e+04, 1, 2
 1,6.31950000000000000e+04, 1,22
 3,1.05325000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 3
 1,2.48950000000000000e+04, 2, 1
 1,1.24475000000000000e+04, 3, 2
 1,4.21300000000000000e+04, 3, 2
 1,5.74500000000000000e+03, 2, 1
 1,2.48950000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 1, 2
 2,5.17050000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,9.19200000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 3,1.78712464940000005e+05, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,2.10650000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 2, 1
 1,5.17050000000000000e+04, 2, 1
 4,2.87250000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 2, 1
 1,7.66000000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 1,3.44700000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 1, 1
 1,7.66000000000000000e+04, 2, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,2.87250000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 2, 1
 1,8.61750000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 2, 1
 2,5.17050000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,1.24475000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,6.89400000000000000e+03, 1, 1
 3,7.66000000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,2.68100000000000000e+03, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,1.81925000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 2,1.05325000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,1.81925000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 1,1.78712464940000005e+05, 3, 1
 1,9.19200000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 1, 2
 1,1.81925000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,2.10650000000000000e+04, 2, 2
 1,2.87250000000000000e+04, 1,30
 2,3.44700000000000000e+04, 3, 1
 1,6.31950000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,4.21300000000000000e+04, 1, 2
 1,1.07240000000000000e+05, 3, 7
 1,1.07240000000000000e+05, 1, 1
 1,9.19200000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 2, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.81925000000000000e+04, 2, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 2
 2,6.31950000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,4.97900000000000000e+03, 1, 1
 1,6.31950000000000000e+04, 2, 1
 1,7.66000000000000000e+04, 2, 1
 2,9.19200000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,7.66000000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 3,7.66000000000000000e+04, 1, 2
 2,6.31950000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,9.19200000000000000e+04, 1, 3
 1,1.07240000000000000e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,3.44700000000000000e+04, 2, 1
 1,6.89400000000000000e+03, 2, 1
 1,4.21300000000000000e+04, 2, 1
 1,8.61750000000000000e+03, 2, 1
 1,1.81925000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 3
 1,7.66000000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 2,2.10650000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 2
 1,1.78712464940000005e+05, 1, 1
 1,9.19200000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 1,2.87250000000000000e+04, 2, 1
 1,3.83000000000000000e+02, 2, 1
 1,5.74500000000000000e+03, 2, 1
 1,2.48950000000000000e+04, 1, 3
 1,1.81925000000000000e+04, 2, 1
 1,3.44700000000000000e+03, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3, 1
 1,4.21300000000000000e+04, 2, 1
 2,3.44700000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,7.66000000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,8.61750000000000000e+03, 2, 1
 1,1.24475000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 2, 1
 1,2.87250000000000000e+04, 2, 1
 1,8.61750000000000000e+03, 1, 1
 1,6.31950000000000000e+04, 2, 1
 2,1.62775000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 2, 1
 1,1.53200000000000000e+03, 2, 1
 1,2.48950000000000000e+04, 2, 1
 1,6.89400000000000000e+03, 1, 4
 1,4.21300000000000000e+04, 1,22
 1,1.78712464940000005e+05, 2, 1
 2,3.44700000000000000e+04, 1, 4
 2,7.66000000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.62775000000000000e+04, 2, 1
 2,1.43625000000000000e+04, 1, 1
 1,1.53200000000000000e+03, 2, 1
 1,8.61750000000000000e+03, 1, 1
 2,8.61750000000000000e+03, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 2, 1
 1,1.78712464940000005e+05, 1, 1
 1,5.17050000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 2, 1
 1,1.07240000000000000e+05, 1,30
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,9.19200000000000000e+04, 1, 2
 1,5.17050000000000000e+04, 1, 1
 4,9.19200000000000000e+04, 1, 1
 2,1.81925000000000000e+04, 3, 1
 1,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,5.74500000000000000e+03, 1, 1
 1,1.43625000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 2
 1,9.19200000000000000e+04, 1, 1
 1,6.89400000000000000e+03, 3, 2
 1,1.05325000000000000e+04, 3, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,8.61750000000000000e+03, 1, 1
 1,3.44700000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,6.89400000000000000e+03, 1, 1
 3,2.10650000000000000e+04, 1, 1
 4,6.89400000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 3,6.31950000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 3, 2
 2,4.21300000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 2
 2,4.21300000000000000e+04, 1, 2
 2,7.66000000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 2
 1,2.10650000000000000e+04, 2, 1
 1,2.87250000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,2.68100000000000000e+03, 2, 1
 1,2.48950000000000000e+04, 2, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.81925000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 1, 2
 1,1.81925000000000000e+04, 1, 2
 2,9.19200000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1,30
 1,1.07240000000000000e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,2.48950000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 2
 2,1.78712464940000005e+05, 1, 2
 1,7.66000000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,1.24475000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 1
 1,1.81925000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,3.44700000000000000e+03, 1, 1
 1,2.10650000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,6.89400000000000000e+03, 2, 1
 1,2.48950000000000000e+04, 2, 1
 2,2.87250000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,2.48950000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,2.10650000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 1, 1
 2,4.97900000000000000e+03, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 2, 1
 2,2.48950000000000000e+04, 1, 4
 3,6.31950000000000000e+04, 1,22
 1,3.44700000000000000e+04, 1, 4
 2,1.81925000000000000e+04, 1, 4
 1,1.81925000000000000e+04, 1, 3
 2,1.43625000000000000e+04, 3, 1
 1,5.17050000000000000e+04, 2, 1
 2,4.21300000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,2.10650000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 3, 1
 1,9.19200000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,2.87250000000000000e+04, 2, 1
 1,1.05325000000000000e+04, 2, 1
 1,2.87250000000000000e+04, 2, 1
 2,7.66000000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 3,3.44700000000000000e+04, 1, 1
 1,1.62775000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,3.83000000000000000e+02, 1, 1
 1,1.81925000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 2, 1
 2,2.87250000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 2
 1,2.10650000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,7.66000000000000000e+04, 1, 1
 2,1.43625000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 1,1.81925000000000000e+04, 1, 1
 2,2.68100000000000000e+03, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,6.89400000000000000e+03, 2, 1
 1,7.66000000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 2
 1,8.61750000000000000e+03, 1, 2
 1,6.89400000000000000e+03, 1, 1
 1,2.87250000000000000e+04, 3, 2
 1,3.44700000000000000e+04, 2, 1
 1,2.68100000000000000e+03, 1, 1
 2,4.21300000000000000e+04, 1,30
 2,1.24475000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 2,1.81925000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,4.21300000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 2, 1
 2,2.10650000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3, 1
 1,1.05325000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 2, 1
 2,1.81925000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,6.89400000000000000e+03, 1, 2
 1,6.31950000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 1,6.31950000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 2, 1
 2,3.44700000000000000e+04, 1, 1
 2,2.10650000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 3, 3
 1,1.78712464940000005e+05, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 3,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,9.19200000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,1.62775000000000000e+04, 3, 1
 1,3.44700000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,2.48950000000000000e+04, 1, 1
 2,2.48950000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 2, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 1
 3,1.43625000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 1,6.89400000000000000e+03, 1, 1
 1,1.24475000000000000e+04, 1, 1
 2,1.24475000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,4.97900000000000000e+03, 1, 1
 1,5.74500000000000000e+03, 1, 1
 3,7.66000000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1,15
 1,4.21300000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,4.21300000000000000e+04, 1, 1
 3,2.48950000000000000e+04, 1, 1
 1,2.68100000000000000e+03, 1, 1
 1,3.44700000000000000e+04, 3, 3
 1,5.74500000000000000e+03, 3, 1
 1,6.31950000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3, 3
 1,1.81925000000000000e+04, 2, 1
 1,8.61750000000000000e+03, 1, 1
 1,1.24475000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 2, 1
 2,2.48950000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 2, 1
 1,1.78712464940000005e+05, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 1,1.81925000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,2.48950000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.24475000000000000e+04, 2, 1
 2,6.31950000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 2, 1
 2,5.17050000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 2, 1
 1,4.97900000000000000e+03, 2, 1
 2,2.10650000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,3.83000000000000000e+02, 2, 1
 2,1.05325000000000000e+04, 1, 1
 1,1.62775000000000000e+04, 2, 1
 1,3.44700000000000000e+03, 2, 1
 1,1.81925000000000000e+04, 2, 1
 2,1.53200000000000000e+03, 1, 1
 1,5.74500000000000000e+03, 2, 1
 1,4.97900000000000000e+03, 2, 1
 1,8.61750000000000000e+03, 2, 1
 1,5.17050000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 2, 1
 2,4.21300000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 2, 1
 2,5.17050000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.43625000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 2,2.87250000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 2, 1
 2,2.68100000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,1.81925000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 2, 1
 2,4.21300000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 2,15
 1,5.17050000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,2.48950000000000000e+04, 2, 1
 1,1.62775000000000000e+04, 1, 1
 2,8.61750000000000000e+03, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 3, 1
 2,5.17050000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 2, 1
 2,4.21300000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,2.87250000000000000e+04, 1, 1
 1,1.05325000000000000e+04, 1, 1
 2,1.24475000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,8.61750000000000000e+03, 2, 1
 1,3.44700000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 2, 1
 2,8.61750000000000000e+03, 1, 1
 2,2.87250000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,5.74500000000000000e+03, 2, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.62775000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 2, 1
 1,1.62775000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 2, 1
 2,7.66000000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 2, 1
 1,3.83000000000000000e+02, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,2.87250000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,1.24475000000000000e+04, 2, 1
 1,1.05325000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 2, 1
 4,5.17050000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,9.19200000000000000e+04, 2, 1
 1,2.87250000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 2, 1
 2,2.48950000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 2, 1
 2,7.66000000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,1.43625000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 3, 1
 1,4.21300000000000000e+04, 1, 1
 2,2.10650000000000000e+04, 1, 1
 2,1.62775000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 4,2.48950000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 2,4.21300000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.24475000000000000e+04, 1, 1
 2,1.43625000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 1, 1
 2,4.97900000000000000e+03, 1, 1
 2,1.05325000000000000e+04, 1, 1
 2,2.10650000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 2,7.66000000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 4,9.19200000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,1.81925000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
